sale_id,date,year,month,day,weekday,outlet,tier,category,subcategory,quantity,revenue,discount_pct,avg_rating
10771,2023-10-01,2023,10,1,6,Outlet_1,TIER 1,Snacks,Typeb,8,3422.8,24.22,1.56
10774,2023-10-01,2023,10,1,6,Outlet_1,TIER 1,Produce,Typec,2,668.96,18.3,1.77
10778,2023-10-01,2023,10,1,6,Outlet_1,TIER 1,Dairy,Typea,1,364.18,23.56,1.77
10780,2023-10-01,2023,10,1,6,Outlet_1,TIER 1,Produce,Typea,9,3547.17,19.14,4.43
10787,2023-10-01,2023,10,1,6,Outlet_1,TIER 1,Beverages,Typec,8,2641.04,17.62,3.41
10796,2023-10-02,2023,10,2,0,Outlet_1,TIER 1,Produce,Typea,4,1099.56,0.44,2.27
10834,2023-10-02,2023,10,2,0,Outlet_1,TIER 1,Dairy,Typeb,1,474.88,24.19,3.81
10835,2023-10-02,2023,10,2,0,Outlet_1,TIER 1,Dairy,Typeb,1,215.81,4.82,1.77
10840,2023-10-02,2023,10,2,0,Outlet_1,TIER 1,Snacks,Typeb,5,1984.25,23.24,3.27
10841,2023-10-02,2023,10,2,0,Outlet_1,TIER 1,Snacks,Typec,7,185.64,11.57,1.86
10853,2023-10-03,2023,10,3,1,Outlet_1,TIER 1,Dairy,Typec,8,97.44,0.26,2.35
10859,2023-10-03,2023,10,3,1,Outlet_1,TIER 1,Dairy,Typeb,9,1942.29,29.15,2.83
10865,2023-10-03,2023,10,3,1,Outlet_1,TIER 1,Produce,Typec,7,141.68,8.69,1.19
10892,2023-10-04,2023,10,4,2,Outlet_1,TIER 1,Dairy,Typea,6,2442.48,12.03,3.91
10894,2023-10-04,2023,10,4,2,Outlet_1,TIER 1,Snacks,Typea,3,1210.98,18.45,3.42
10899,2023-10-04,2023,10,4,2,Outlet_1,TIER 1,Beverages,Typea,3,340.38,22.25,5.0
10910,2023-10-05,2023,10,5,3,Outlet_1,TIER 1,Snacks,Typeb,3,1283.55,20.92,3.22
10916,2023-10-05,2023,10,5,3,Outlet_1,TIER 1,Dairy,Typec,7,85.26,7.41,2.0
10917,2023-10-05,2023,10,5,3,Outlet_1,TIER 1,Beverages,Typea,3,250.08,15.03,4.28
10920,2023-10-05,2023,10,5,3,Outlet_1,TIER 1,Beverages,Typea,2,226.92,30.0,1.15
10931,2023-10-05,2023,10,5,3,Outlet_1,TIER 1,Snacks,Typeb,2,454.64,24.42,4.55
10944,2023-10-06,2023,10,6,4,Outlet_1,TIER 1,Beverages,Typec,9,3152.34,24.84,3.82
10962,2023-10-06,2023,10,6,4,Outlet_1,TIER 1,Produce,Typea,1,394.13,13.19,2.14
10964,2023-10-06,2023,10,6,4,Outlet_1,TIER 1,Snacks,Typeb,9,2045.88,17.76,1.86
10973,2023-10-07,2023,10,7,5,Outlet_1,TIER 1,Dairy,Typeb,3,1424.64,7.99,1.94
10978,2023-10-07,2023,10,7,5,Outlet_1,TIER 1,Dairy,Typea,7,2849.56,18.18,2.41
10982,2023-10-07,2023,10,7,5,Outlet_1,TIER 1,Beverages,Typec,6,2101.56,20.1,2.52
10984,2023-10-07,2023,10,7,5,Outlet_1,TIER 1,Snacks,Typea,5,706.7,23.4,1.5
10994,2023-10-07,2023,10,7,5,Outlet_1,TIER 1,Produce,Typec,3,1003.44,27.4,1.41
10996,2023-10-07,2023,10,7,5,Outlet_1,TIER 1,Dairy,Typeb,4,363.8,12.43,4.06
11001,2023-10-07,2023,10,7,5,Outlet_1,TIER 1,Beverages,Typec,1,330.13,22.48,4.55
11005,2023-10-08,2023,10,8,6,Outlet_1,TIER 1,Snacks,Typec,8,212.16,21.59,1.8
11012,2023-10-08,2023,10,8,6,Outlet_1,TIER 1,Dairy,Typea,5,2035.4,21.23,2.88
11022,2023-10-08,2023,10,8,6,Outlet_1,TIER 1,Produce,Typec,4,1337.92,10.78,1.83
11049,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Beverages,Typec,2,660.26,4.49,1.1
11055,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Dairy,Typea,4,1696.0,25.0,3.59
11056,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Dairy,Typec,4,48.72,26.88,2.98
11059,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Beverages,Typeb,9,1956.6,23.34,3.49
11061,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Dairy,Typeb,7,1510.67,1.7,2.24
11069,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Dairy,Typea,5,1820.9,28.34,2.32
11074,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Snacks,Typec,9,238.68,16.47,3.56
11075,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Snacks,Typea,5,706.7,15.14,1.19
11079,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Beverages,Typeb,6,1304.4,22.42,1.17
11098,2023-10-10,2023,10,10,1,Outlet_1,TIER 1,Produce,Typec,6,2006.88,6.79,4.52
11105,2023-10-11,2023,10,11,2,Outlet_1,TIER 1,Dairy,Typea,6,2442.48,23.81,2.62
11109,2023-10-11,2023,10,11,2,Outlet_1,TIER 1,Beverages,Typea,2,226.92,6.46,4.45
11112,2023-10-11,2023,10,11,2,Outlet_1,TIER 1,Dairy,Typec,7,1278.62,5.41,1.97
11131,2023-10-12,2023,10,12,3,Outlet_1,TIER 1,Dairy,Typea,8,2913.44,5.81,1.01
11137,2023-10-12,2023,10,12,3,Outlet_1,TIER 1,Beverages,Typea,5,416.8,18.78,1.55
11143,2023-10-12,2023,10,12,3,Outlet_1,TIER 1,Dairy,Typeb,7,1981.56,12.14,3.16
11148,2023-10-12,2023,10,12,3,Outlet_1,TIER 1,Dairy,Typeb,3,647.43,18.55,2.95
11151,2023-10-12,2023,10,12,3,Outlet_1,TIER 1,Dairy,Typeb,1,474.88,26.35,2.59
11153,2023-10-12,2023,10,12,3,Outlet_1,TIER 1,Dairy,Typec,1,12.18,19.61,1.69
11157,2023-10-12,2023,10,12,3,Outlet_1,TIER 1,Snacks,Typeb,9,2045.88,21.62,4.88
11162,2023-10-13,2023,10,13,4,Outlet_1,TIER 1,Produce,Typea,8,2199.12,9.44,1.84
11174,2023-10-13,2023,10,13,4,Outlet_1,TIER 1,Dairy,Typea,6,2544.0,5.97,1.17
11177,2023-10-13,2023,10,13,4,Outlet_1,TIER 1,Dairy,Typeb,7,1510.67,27.03,4.41
11191,2023-10-13,2023,10,13,4,Outlet_1,TIER 1,Beverages,Typec,1,330.13,26.43,2.26
11202,2023-10-14,2023,10,14,5,Outlet_1,TIER 1,Beverages,Typeb,1,217.4,8.97,3.62
11212,2023-10-14,2023,10,14,5,Outlet_1,TIER 1,Snacks,Typeb,2,454.64,21.09,3.52
11214,2023-10-14,2023,10,14,5,Outlet_1,TIER 1,Snacks,Typeb,8,1398.48,24.66,2.02
11233,2023-10-15,2023,10,15,6,Outlet_1,TIER 1,Dairy,Typec,8,97.44,22.43,2.93
11236,2023-10-15,2023,10,15,6,Outlet_1,TIER 1,Dairy,Typeb,1,474.88,25.62,3.83
11237,2023-10-15,2023,10,15,6,Outlet_1,TIER 1,Produce,Typea,9,3547.17,18.63,4.6
11238,2023-10-15,2023,10,15,6,Outlet_1,TIER 1,Produce,Typec,7,141.68,28.53,2.73
11240,2023-10-15,2023,10,15,6,Outlet_1,TIER 1,Produce,Typec,3,60.72,27.32,4.92
11254,2023-10-15,2023,10,15,6,Outlet_1,TIER 1,Beverages,Typec,1,330.13,26.84,4.77
11274,2023-10-15,2023,10,15,6,Outlet_1,TIER 1,Dairy,Typeb,9,2547.72,7.24,4.65
11277,2023-10-15,2023,10,15,6,Outlet_1,TIER 1,Dairy,Typec,2,292.8,19.12,3.33
11303,2023-10-16,2023,10,16,0,Outlet_1,TIER 1,Dairy,Typea,5,1820.9,27.83,4.48
11305,2023-10-16,2023,10,16,0,Outlet_1,TIER 1,Snacks,Typeb,8,1398.48,8.53,2.99
11321,2023-10-17,2023,10,17,1,Outlet_1,TIER 1,Produce,Typec,3,1003.44,20.87,4.96
11326,2023-10-17,2023,10,17,1,Outlet_1,TIER 1,Beverages,Typea,9,750.24,18.68,1.76
11329,2023-10-17,2023,10,17,1,Outlet_1,TIER 1,Beverages,Typeb,5,1087.0,8.64,3.99
11341,2023-10-17,2023,10,17,1,Outlet_1,TIER 1,Snacks,Typeb,6,2381.1,3.98,1.97
11362,2023-10-18,2023,10,18,2,Outlet_1,TIER 1,Produce,Typec,1,334.48,8.44,1.12
11399,2023-10-19,2023,10,19,3,Outlet_1,TIER 1,Dairy,Typea,8,450.48,2.03,4.49
11413,2023-10-19,2023,10,19,3,Outlet_1,TIER 1,Produce,Typec,5,1672.4,29.07,4.24
11417,2023-10-20,2023,10,20,4,Outlet_1,TIER 1,Dairy,Typeb,4,1132.32,3.19,1.75
11457,2023-10-21,2023,10,21,5,Outlet_1,TIER 1,Beverages,Typea,5,567.3,21.74,1.01
11467,2023-10-21,2023,10,21,5,Outlet_1,TIER 1,Dairy,Typea,5,1820.9,22.67,3.31
11479,2023-10-22,2023,10,22,6,Outlet_1,TIER 1,Dairy,Typeb,5,2374.4,9.77,2.37
11491,2023-10-22,2023,10,22,6,Outlet_1,TIER 1,Beverages,Typea,1,113.46,0.16,2.52
11499,2023-10-22,2023,10,22,6,Outlet_1,TIER 1,Snacks,Typea,4,565.36,0.64,2.41
11513,2023-10-23,2023,10,23,0,Outlet_1,TIER 1,Produce,Typea,9,2474.01,17.29,1.66
11520,2023-10-23,2023,10,23,0,Outlet_1,TIER 1,Produce,Typea,8,2199.12,16.37,4.31
11531,2023-10-23,2023,10,23,0,Outlet_1,TIER 1,Beverages,Typeb,8,1225.12,17.35,3.68
11533,2023-10-23,2023,10,23,0,Outlet_1,TIER 1,Snacks,Typea,6,2421.96,29.27,3.87
11554,2023-10-23,2023,10,23,0,Outlet_1,TIER 1,Snacks,Typec,6,159.12,6.34,3.67
11572,2023-10-24,2023,10,24,1,Outlet_1,TIER 1,Beverages,Typea,5,567.3,5.29,4.85
11585,2023-10-24,2023,10,24,1,Outlet_1,TIER 1,Snacks,Typea,2,807.32,3.04,3.61
11600,2023-10-25,2023,10,25,2,Outlet_1,TIER 1,Produce,Typea,5,441.6,1.03,4.21
11606,2023-10-25,2023,10,25,2,Outlet_1,TIER 1,Dairy,Typea,7,394.17,22.48,2.89
11608,2023-10-25,2023,10,25,2,Outlet_1,TIER 1,Snacks,Typec,8,212.16,16.35,3.53
11619,2023-10-25,2023,10,25,2,Outlet_1,TIER 1,Beverages,Typeb,7,1071.98,5.54,4.2
11622,2023-10-25,2023,10,25,2,Outlet_1,TIER 1,Produce,Typea,1,394.13,6.34,4.65
11639,2023-10-26,2023,10,26,3,Outlet_1,TIER 1,Produce,Typea,5,1374.45,22.53,2.99
11640,2023-10-26,2023,10,26,3,Outlet_1,TIER 1,Snacks,Typeb,5,874.05,25.54,1.76
11654,2023-10-27,2023,10,27,4,Outlet_1,TIER 1,Snacks,Typeb,1,427.85,16.85,4.95
11665,2023-10-27,2023,10,27,4,Outlet_1,TIER 1,Dairy,Typea,1,424.0,10.04,2.67
11682,2023-10-27,2023,10,27,4,Outlet_1,TIER 1,Produce,Typea,4,353.28,22.38,4.02
11713,2023-10-28,2023,10,28,5,Outlet_1,TIER 1,Snacks,Typeb,2,855.7,23.0,1.61
11716,2023-10-28,2023,10,28,5,Outlet_1,TIER 1,Dairy,Typea,6,2442.48,28.84,3.5
11718,2023-10-28,2023,10,28,5,Outlet_1,TIER 1,Dairy,Typea,8,3256.64,19.23,4.94
11742,2023-10-29,2023,10,29,6,Outlet_1,TIER 1,Dairy,Typeb,8,3799.04,29.15,1.14
11746,2023-10-29,2023,10,29,6,Outlet_1,TIER 1,Snacks,Typeb,5,2139.25,28.0,3.96
11749,2023-10-29,2023,10,29,6,Outlet_1,TIER 1,Snacks,Typeb,9,1573.29,16.17,1.94
11769,2023-10-30,2023,10,30,0,Outlet_1,TIER 1,Beverages,Typeb,8,1225.12,26.5,3.28
11772,2023-10-30,2023,10,30,0,Outlet_1,TIER 1,Produce,Typec,9,182.16,16.56,4.1
11775,2023-10-30,2023,10,30,0,Outlet_1,TIER 1,Produce,Typea,3,264.96,14.2,2.42
11791,2023-10-31,2023,10,31,1,Outlet_1,TIER 1,Snacks,Typeb,4,1587.4,26.88,2.8
11796,2023-10-31,2023,10,31,1,Outlet_1,TIER 1,Produce,Typec,7,2341.36,23.75,3.41
11817,2023-10-31,2023,10,31,1,Outlet_1,TIER 1,Snacks,Typeb,8,3174.8,4.68,1.18
11826,2023-11-01,2023,11,1,2,Outlet_1,TIER 1,Dairy,Typeb,7,636.65,18.6,4.61
11837,2023-11-01,2023,11,1,2,Outlet_1,TIER 1,Beverages,Typeb,1,153.14,20.57,4.62
11838,2023-11-01,2023,11,1,2,Outlet_1,TIER 1,Dairy,Typec,9,1643.94,8.53,2.74
11842,2023-11-01,2023,11,1,2,Outlet_1,TIER 1,Dairy,Typea,8,3256.64,7.11,1.2
11848,2023-11-01,2023,11,1,2,Outlet_1,TIER 1,Beverages,Typea,8,666.88,22.17,2.52
11854,2023-11-01,2023,11,1,2,Outlet_1,TIER 1,Beverages,Typeb,9,1378.26,22.43,4.83
11859,2023-11-01,2023,11,1,2,Outlet_1,TIER 1,Produce,Typeb,7,2177.07,9.67,2.99
11861,2023-11-01,2023,11,1,2,Outlet_1,TIER 1,Snacks,Typea,5,706.7,0.6,2.05
11881,2023-11-02,2023,11,2,3,Outlet_1,TIER 1,Dairy,Typea,8,450.48,19.34,1.08
11886,2023-11-02,2023,11,2,3,Outlet_1,TIER 1,Dairy,Typec,2,292.8,5.59,1.73
11907,2023-11-03,2023,11,3,4,Outlet_1,TIER 1,Beverages,Typeb,3,652.2,2.33,4.52
11919,2023-11-04,2023,11,4,5,Outlet_1,TIER 1,Dairy,Typeb,8,727.6,16.55,4.18
11932,2023-11-04,2023,11,4,5,Outlet_1,TIER 1,Dairy,Typeb,5,1415.4,1.8,4.14
11933,2023-11-04,2023,11,4,5,Outlet_1,TIER 1,Snacks,Typea,9,1272.06,7.08,3.16
11941,2023-11-04,2023,11,4,5,Outlet_1,TIER 1,Dairy,Typeb,5,454.75,28.22,1.53
11943,2023-11-05,2023,11,5,6,Outlet_1,TIER 1,Snacks,Typeb,7,2777.95,2.68,1.88
11967,2023-11-05,2023,11,5,6,Outlet_1,TIER 1,Dairy,Typeb,9,2547.72,3.44,1.56
11975,2023-11-06,2023,11,6,0,Outlet_1,TIER 1,Dairy,Typeb,1,474.88,4.91,1.54
11980,2023-11-06,2023,11,6,0,Outlet_1,TIER 1,Dairy,Typec,1,182.66,14.37,4.25
11986,2023-11-06,2023,11,6,0,Outlet_1,TIER 1,Snacks,Typea,3,1210.98,9.42,2.55
11987,2023-11-06,2023,11,6,0,Outlet_1,TIER 1,Snacks,Typeb,2,855.7,29.34,3.78
11997,2023-11-06,2023,11,6,0,Outlet_1,TIER 1,Produce,Typea,6,529.92,17.69,4.74
12006,2023-11-07,2023,11,7,1,Outlet_1,TIER 1,Dairy,Typea,1,56.31,2.17,3.53
12013,2023-11-07,2023,11,7,1,Outlet_1,TIER 1,Produce,Typea,7,1924.23,18.09,4.97
12046,2023-11-07,2023,11,7,1,Outlet_1,TIER 1,Dairy,Typea,5,2035.4,23.29,1.48
12072,2023-11-08,2023,11,8,2,Outlet_1,TIER 1,Dairy,Typec,7,1024.8,14.38,3.28
12074,2023-11-08,2023,11,8,2,Outlet_1,TIER 1,Beverages,Typeb,9,1378.26,12.06,1.57
12080,2023-11-08,2023,11,8,2,Outlet_1,TIER 1,Dairy,Typec,7,1024.8,4.49,2.84
12084,2023-11-08,2023,11,8,2,Outlet_1,TIER 1,Produce,Typea,5,1970.65,15.2,1.38
12090,2023-11-08,2023,11,8,2,Outlet_1,TIER 1,Dairy,Typea,3,1221.24,3.32,2.12
12096,2023-11-08,2023,11,8,2,Outlet_1,TIER 1,Beverages,Typeb,3,459.42,5.28,2.16
12098,2023-11-08,2023,11,8,2,Outlet_1,TIER 1,Dairy,Typeb,9,4273.92,23.58,3.91
12100,2023-11-08,2023,11,8,2,Outlet_1,TIER 1,Beverages,Typeb,4,869.6,28.48,1.37
12103,2023-11-08,2023,11,8,2,Outlet_1,TIER 1,Dairy,Typec,4,730.64,16.33,3.17
12114,2023-11-09,2023,11,9,3,Outlet_1,TIER 1,Produce,Typea,2,788.26,6.24,2.65
12120,2023-11-09,2023,11,9,3,Outlet_1,TIER 1,Dairy,Typea,9,3663.72,27.54,3.64
12131,2023-11-09,2023,11,9,3,Outlet_1,TIER 1,Dairy,Typea,9,3663.72,27.42,3.81
12142,2023-11-10,2023,11,10,4,Outlet_1,TIER 1,Snacks,Typeb,3,1283.55,23.44,4.24
12144,2023-11-10,2023,11,10,4,Outlet_1,TIER 1,Dairy,Typea,1,364.18,24.76,2.22
12157,2023-11-10,2023,11,10,4,Outlet_1,TIER 1,Dairy,Typeb,4,1899.52,27.5,1.84
12161,2023-11-10,2023,11,10,4,Outlet_1,TIER 1,Snacks,Typeb,7,2994.95,3.95,1.84
12175,2023-11-11,2023,11,11,5,Outlet_1,TIER 1,Dairy,Typea,5,1820.9,24.88,1.06
12197,2023-11-11,2023,11,11,5,Outlet_1,TIER 1,Beverages,Typeb,1,153.14,5.09,3.3
12213,2023-11-11,2023,11,11,5,Outlet_1,TIER 1,Dairy,Typec,6,878.4,12.99,1.11
12216,2023-11-11,2023,11,11,5,Outlet_1,TIER 1,Snacks,Typeb,5,874.05,26.76,2.17
12218,2023-11-11,2023,11,11,5,Outlet_1,TIER 1,Beverages,Typec,1,350.26,19.11,2.19
12232,2023-11-12,2023,11,12,6,Outlet_1,TIER 1,Dairy,Typeb,5,1415.4,16.79,1.81
12250,2023-11-12,2023,11,12,6,Outlet_1,TIER 1,Dairy,Typeb,8,2264.64,1.47,1.58
12276,2023-11-12,2023,11,12,6,Outlet_1,TIER 1,Beverages,Typeb,4,612.56,23.55,1.42
12281,2023-11-12,2023,11,12,6,Outlet_1,TIER 1,Dairy,Typea,1,56.31,7.21,2.01
12290,2023-11-13,2023,11,13,0,Outlet_1,TIER 1,Beverages,Typeb,9,1956.6,0.75,2.09
12293,2023-11-13,2023,11,13,0,Outlet_1,TIER 1,Snacks,Typeb,1,427.85,20.63,2.54
12305,2023-11-13,2023,11,13,0,Outlet_1,TIER 1,Snacks,Typeb,7,1591.24,15.14,1.47
12313,2023-11-13,2023,11,13,0,Outlet_1,TIER 1,Beverages,Typea,7,583.52,24.22,4.61
12342,2023-11-13,2023,11,13,0,Outlet_1,TIER 1,Dairy,Typec,7,1024.8,9.14,3.21
12375,2023-11-14,2023,11,14,1,Outlet_1,TIER 1,Produce,Typea,1,274.89,25.15,2.71
12386,2023-11-14,2023,11,14,1,Outlet_1,TIER 1,Snacks,Typeb,4,699.24,11.9,2.1
12396,2023-11-14,2023,11,14,1,Outlet_1,TIER 1,Snacks,Typeb,7,2994.95,0.45,4.7
12402,2023-11-15,2023,11,15,2,Outlet_1,TIER 1,Produce,Typec,3,60.72,19.12,3.1
12406,2023-11-15,2023,11,15,2,Outlet_1,TIER 1,Dairy,Typeb,6,2849.28,25.67,1.89
12407,2023-11-15,2023,11,15,2,Outlet_1,TIER 1,Produce,Typea,6,2364.78,7.4,2.78
12429,2023-11-15,2023,11,15,2,Outlet_1,TIER 1,Dairy,Typec,7,85.26,12.6,3.74
12431,2023-11-15,2023,11,15,2,Outlet_1,TIER 1,Snacks,Typea,4,565.36,13.43,4.0
12433,2023-11-15,2023,11,15,2,Outlet_1,TIER 1,Beverages,Typec,6,2101.56,22.62,2.55
12440,2023-11-15,2023,11,15,2,Outlet_1,TIER 1,Produce,Typea,8,3153.04,29.73,4.97
12447,2023-11-16,2023,11,16,3,Outlet_1,TIER 1,Dairy,Typeb,4,363.8,24.52,3.29
12449,2023-11-16,2023,11,16,3,Outlet_1,TIER 1,Snacks,Typeb,4,699.24,29.5,4.89
12475,2023-11-16,2023,11,16,3,Outlet_1,TIER 1,Dairy,Typec,1,146.4,9.61,4.63
12493,2023-11-16,2023,11,16,3,Outlet_1,TIER 1,Beverages,Typeb,1,217.4,3.76,2.1
12497,2023-11-16,2023,11,16,3,Outlet_1,TIER 1,Dairy,Typea,8,2913.44,13.91,1.53
12504,2023-11-17,2023,11,17,4,Outlet_1,TIER 1,Dairy,Typea,7,2849.56,13.19,1.68
12514,2023-11-17,2023,11,17,4,Outlet_1,TIER 1,Dairy,Typea,9,506.79,7.35,3.34
12518,2023-11-17,2023,11,17,4,Outlet_1,TIER 1,Beverages,Typeb,3,459.42,16.12,3.69
12519,2023-11-17,2023,11,17,4,Outlet_1,TIER 1,Dairy,Typeb,3,1424.64,9.79,4.08
12527,2023-11-17,2023,11,17,4,Outlet_1,TIER 1,Dairy,Typea,5,2035.4,9.5,2.95
12541,2023-11-18,2023,11,18,5,Outlet_1,TIER 1,Produce,Typea,4,353.28,1.54,1.27
12542,2023-11-18,2023,11,18,5,Outlet_1,TIER 1,Snacks,Typeb,3,524.43,6.33,3.35
12544,2023-11-18,2023,11,18,5,Outlet_1,TIER 1,Snacks,Typea,8,1130.72,3.61,2.97
12552,2023-11-18,2023,11,18,5,Outlet_1,TIER 1,Dairy,Typea,1,407.08,12.47,2.61
12558,2023-11-18,2023,11,18,5,Outlet_1,TIER 1,Snacks,Typeb,9,1573.29,7.18,1.76
12562,2023-11-18,2023,11,18,5,Outlet_1,TIER 1,Dairy,Typec,2,365.32,16.45,1.94
12582,2023-11-19,2023,11,19,6,Outlet_1,TIER 1,Snacks,Typea,3,1210.98,28.92,1.62
12584,2023-11-19,2023,11,19,6,Outlet_1,TIER 1,Dairy,Typeb,6,545.7,28.45,1.79
12611,2023-11-19,2023,11,19,6,Outlet_1,TIER 1,Dairy,Typeb,8,2264.64,29.31,3.68
12625,2023-11-19,2023,11,19,6,Outlet_1,TIER 1,Produce,Typea,4,1099.56,6.03,2.59
12630,2023-11-20,2023,11,20,0,Outlet_1,TIER 1,Dairy,Typec,6,1095.96,3.02,4.32
12639,2023-11-20,2023,11,20,0,Outlet_1,TIER 1,Produce,Typec,3,60.72,12.56,2.31
12644,2023-11-20,2023,11,20,0,Outlet_1,TIER 1,Beverages,Typea,6,680.76,24.72,3.22
12649,2023-11-20,2023,11,20,0,Outlet_1,TIER 1,Produce,Typec,2,40.48,6.05,1.76
12672,2023-11-21,2023,11,21,1,Outlet_1,TIER 1,Snacks,Typea,4,565.36,25.47,2.11
12673,2023-11-21,2023,11,21,1,Outlet_1,TIER 1,Dairy,Typea,3,1272.0,24.02,1.69
12676,2023-11-21,2023,11,21,1,Outlet_1,TIER 1,Dairy,Typec,4,585.6,20.42,2.08
12705,2023-11-21,2023,11,21,1,Outlet_1,TIER 1,Produce,Typea,8,706.56,0.47,1.6
12708,2023-11-21,2023,11,21,1,Outlet_1,TIER 1,Dairy,Typec,3,547.98,10.04,4.26
12720,2023-11-22,2023,11,22,2,Outlet_1,TIER 1,Dairy,Typec,8,1461.28,12.12,1.26
12721,2023-11-22,2023,11,22,2,Outlet_1,TIER 1,Snacks,Typea,6,2421.96,24.04,2.42
12731,2023-11-22,2023,11,22,2,Outlet_1,TIER 1,Produce,Typec,6,121.44,10.78,3.17
12734,2023-11-22,2023,11,22,2,Outlet_1,TIER 1,Dairy,Typeb,7,1510.67,13.83,4.53
12740,2023-11-22,2023,11,22,2,Outlet_1,TIER 1,Dairy,Typeb,9,818.55,2.42,4.94
12759,2023-11-22,2023,11,22,2,Outlet_1,TIER 1,Produce,Typea,7,2758.91,17.86,2.47
12766,2023-11-23,2023,11,23,3,Outlet_1,TIER 1,Beverages,Typeb,2,306.28,3.78,4.22
12807,2023-11-24,2023,11,24,4,Outlet_1,TIER 1,Snacks,Typeb,4,909.28,24.83,3.28
12825,2023-11-24,2023,11,24,4,Outlet_1,TIER 1,Snacks,Typec,6,159.12,25.35,1.92
12827,2023-11-24,2023,11,24,4,Outlet_1,TIER 1,Produce,Typea,9,2474.01,0.8,1.55
12834,2023-11-24,2023,11,24,4,Outlet_1,TIER 1,Produce,Typeb,1,311.01,6.72,4.29
12835,2023-11-24,2023,11,24,4,Outlet_1,TIER 1,Dairy,Typea,3,1092.54,25.99,1.06
12842,2023-11-24,2023,11,24,4,Outlet_1,TIER 1,Dairy,Typea,8,3256.64,16.92,4.88
12845,2023-11-24,2023,11,24,4,Outlet_1,TIER 1,Snacks,Typeb,7,2777.95,26.36,1.92
12846,2023-11-25,2023,11,25,5,Outlet_1,TIER 1,Snacks,Typea,6,848.04,21.72,1.87
12847,2023-11-25,2023,11,25,5,Outlet_1,TIER 1,Produce,Typec,1,20.24,16.41,1.87
12848,2023-11-25,2023,11,25,5,Outlet_1,TIER 1,Dairy,Typea,7,2549.26,11.06,3.63
12849,2023-11-25,2023,11,25,5,Outlet_1,TIER 1,Produce,Typec,7,2341.36,11.02,3.15
12850,2023-11-25,2023,11,25,5,Outlet_1,TIER 1,Beverages,Typec,3,990.39,23.35,3.86
12853,2023-11-25,2023,11,25,5,Outlet_1,TIER 1,Beverages,Typec,7,2310.91,1.02,2.13
12867,2023-11-25,2023,11,25,5,Outlet_1,TIER 1,Dairy,Typec,8,1171.2,11.43,2.2
12893,2023-11-26,2023,11,26,6,Outlet_1,TIER 1,Beverages,Typea,5,567.3,20.86,3.83
12894,2023-11-26,2023,11,26,6,Outlet_1,TIER 1,Snacks,Typea,3,1210.98,15.71,2.35
12895,2023-11-26,2023,11,26,6,Outlet_1,TIER 1,Dairy,Typea,1,424.0,5.43,2.42
12906,2023-11-26,2023,11,26,6,Outlet_1,TIER 1,Beverages,Typea,6,500.16,25.58,4.95
12909,2023-11-26,2023,11,26,6,Outlet_1,TIER 1,Beverages,Typea,9,1021.14,21.64,1.51
12920,2023-11-27,2023,11,27,0,Outlet_1,TIER 1,Dairy,Typeb,3,1424.64,19.17,2.23
12926,2023-11-27,2023,11,27,0,Outlet_1,TIER 1,Snacks,Typeb,5,2139.25,17.48,2.72
12931,2023-11-27,2023,11,27,0,Outlet_1,TIER 1,Produce,Typea,8,2199.12,18.52,4.86
12939,2023-11-27,2023,11,27,0,Outlet_1,TIER 1,Beverages,Typec,3,990.39,7.88,1.02
12941,2023-11-27,2023,11,27,0,Outlet_1,TIER 1,Dairy,Typea,2,848.0,29.27,2.91
12978,2023-11-28,2023,11,28,1,Outlet_1,TIER 1,Snacks,Typeb,4,1587.4,21.34,3.1
12980,2023-11-28,2023,11,28,1,Outlet_1,TIER 1,Produce,Typec,1,334.48,12.22,2.91
12984,2023-11-28,2023,11,28,1,Outlet_1,TIER 1,Produce,Typec,7,141.68,10.8,4.76
12989,2023-11-28,2023,11,28,1,Outlet_1,TIER 1,Produce,Typeb,2,622.02,6.17,4.48
13022,2023-11-30,2023,11,30,3,Outlet_1,TIER 1,Beverages,Typeb,4,612.56,2.64,1.89
13024,2023-11-30,2023,11,30,3,Outlet_1,TIER 1,Dairy,Typea,7,2549.26,5.22,1.92
13035,2023-11-30,2023,11,30,3,Outlet_1,TIER 1,Produce,Typec,8,161.92,20.18,3.81
13039,2023-11-30,2023,11,30,3,Outlet_1,TIER 1,Produce,Typea,3,824.67,7.14,1.48
13047,2023-12-01,2023,12,1,4,Outlet_1,TIER 1,Produce,Typec,8,161.92,10.1,2.08
13054,2023-12-01,2023,12,1,4,Outlet_1,TIER 1,Dairy,Typeb,9,1942.29,20.83,4.22
13064,2023-12-01,2023,12,1,4,Outlet_1,TIER 1,Dairy,Typeb,7,1981.56,7.04,2.35
13087,2023-12-02,2023,12,2,5,Outlet_1,TIER 1,Dairy,Typea,6,337.86,22.36,4.86
